Children,Age,Income,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2,26,17602.49,0,0,1,0,1,63.28674,139.9349,6024.715109,False,False,False,False,False,True,True,False,False,False,False,False,False
1,48,73601.3,1,0,0,0,1,5.638280421,149.99153,749.2520943,False,False,False,False,False,False,False,True,True,False,True,False,False
1,68,94520.02,1,0,0,0,0,7.243986575,147.478341,708.0622854,False,False,False,False,False,False,False,True,True,False,False,False,True
3,36,14718.58,0,1,0,1,1,64.56659,149.9707,5682.278193,False,False,True,False,False,False,False,True,False,True,True,False,False
0,80,31155.68,1,0,1,1,0,14.17599,242.6326,1663.204506,False,False,False,True,False,False,False,True,True,False,False,False,False
1,80,37577.46,0,1,1,1,0,2.77885,245.147,1187.8922,False,False,True,False,False,False,False,True,False,False,False,True,False
3,79,37198.61,0,0,1,1,1,7.775144828,242.610632,1713.700682,True,False,False,False,False,False,False,False,False,False,False,True,False
1,44,80862.03,0,1,1,1,1,12.9401487,255.137219,1794.116848,True,False,False,False,False,True,False,False,True,False,False,False,True
10,44,100232.53,1,0,0,0,1,18.61278731,147.478341,1995.346628,False,False,False,True,False,False,False,True,True,False,False,True,False
1,62,22267.09,0,0,0,0,1,10.8378,125.0073,1114.43184,True,False,False,False,True,False,True,False,False,True,False,False,True
3,66,23005.6,0,1,0,1,1,64.2738,162.447,6055.708509,True,False,False,False,False,True,False,False,False,False,True,False,False
2,52,42523.79,0,0,1,0,1,12.12501,139.9816,1419.040968,False,False,False,False,False,False,False,False,False,True,False,True,False
0,19,32097.17,0,0,0,1,1,3.892407013,202.443347,741.7766988,False,False,False,False,False,True,False,False,True,False,False,False,False
3,54,20489.38,1,0,0,0,1,6.106821,107.4958,1149.045043,False,False,False,False,False,True,True,False,False,False,False,True,False
1,69,30256.32,0,1,0,0,1,54.37409,147.4601,4599.967755,True,False,False,False,False,True,False,False,True,False,False,False,True
1,52,15534.13,0,0,1,0,1,14.14568,182.4676,1531.785841,False,False,False,False,False,False,False,True,True,False,False,True,False
4,55,37330.86,1,0,0,1,1,2.284207057,172.455519,618.3644109,False,False,False,False,False,False,False,True,True,False,False,True,False
1,58,14568.7,0,1,1,1,1,15.72071086,220.14775,1868.864027,True,False,False,False,True,False,False,True,False,True,True,False,False
2,40,38914.87,1,1,1,0,0,2.707119,187.5139,885.2339594,True,False,False,True,False,False,False,True,False,True,True,False,False
1,81,22319.36,1,1,0,0,0,58.01097,172.5104,4996.932332,True,False,False,False,False,False,False,False,True,False,True,False,False
0,72,13583.35,0,1,0,1,0,4.216732972,174.969934,1107.882056,True,False,False,False,False,True,False,True,False,False,False,False,False
2,54,38962.14,0,1,0,1,0,68.34963,172.4567,6376.192688,True,False,False,False,False,True,False,False,False,False,False,False,True
3,55,64821.36,0,0,1,1,0,3.250618,197.6288,889.1589238,False,False,True,False,False,False,False,False,False,True,False,False,True
1,35,9467.17,0,0,0,0,1,57.07682,114.9509,5259.782716,False,False,True,False,False,False,False,True,False,False,False,True,False
0,62,38157.4,1,1,1,1,0,59.16267,267.6647,5544.854265,True,False,False,False,False,False,False,False,True,False,False,True,False
0,60,12508.6,0,0,0,0,0,61.343,102.4746,5083.099357,False,False,False,True,False,False,False,False,False,True,False,True,False
4,42,20551.82,1,1,1,0,0,65.34217,152.466,5821.339699,True,False,False,False,True,False,False,False,True,False,False,True,False
4,80,19743.2,0,1,1,0,1,68.4792,164.967,6471.220737,True,False,False,True,False,False,False,False,False,False,False,True,False
1,48,9202.1,1,1,1,0,1,14.51274009,164.971516,2029.905606,True,False,False,True,False,False,True,False,False,False,True,False,False
0,20,10245.51,0,0,1,1,1,1.491763776,220.161527,830.5471719,False,False,False,False,False,False,False,False,False,True,False,True,False
6,57,14636.41,0,1,0,0,1,55.36779,127.4601,5205.865095,False,False,False,False,True,False,False,False,False,False,False,True,False
0,87,57937.88,1,1,0,0,1,65.52904,150.007,5489.048081,False,False,False,False,True,False,False,True,False,True,False,True,False
2,28,24072.56,0,0,1,1,0,5.395611,230.1051,1122.653549,False,False,False,False,True,False,False,True,True,False,True,False,False
1,63,45016.56,0,1,1,1,0,7.990345,222.6143,1654.594921,True,False,True,False,False,False,False,False,False,False,False,False,True
0,18,21136.06,1,1,0,1,1,65.51642,194.9744,5862.216204,True,False,True,False,False,False,False,False,True,False,False,True,False
0,65,94296.35,0,0,0,1,0,3.23817,147.4713,443.3624779,False,False,False,False,True,False,False,False,False,True,True,False,False
1,24,22354.1,0,1,1,1,1,7.351090778,232.670689,1332.641107,False,False,False,False,False,False,True,False,False,True,False,False,False
3,58,14656.97,1,0,0,0,0,10.36378,127.4783,1471.541306,False,False,False,False,False,True,False,False,False,False,False,False,True
3,75,80269.13,1,0,0,1,0,18.55974516,174.988208,2332.190421,False,False,False,False,False,False,False,False,False,False,False,False,True
5,32,42900.48,0,0,1,0,1,49.09017,172.4404,5006.112648,False,False,False,False,False,False,False,True,False,False,False,True,False
9,41,95535.14,1,0,0,0,0,67.429,137.4686,6078.61865,True,False,False,True,False,False,False,False,True,False,False,True,False
4,68,49842.25,1,1,0,0,1,69.71458,142.5007,6444.124341,False,False,False,False,True,False,False,False,False,False,False,False,True
0,50,73438.15,0,0,1,0,0,71.83088,104.9629,6038.002387,False,True,False,False,False,True,False,False,False,True,False,False,True
3,43,72214.56,1,0,1,0,0,71.97382,142.4526,6833.821068,True,False,True,False,False,False,True,False,False,False,False,True,False
1,45,48327.1,0,1,1,0,1,21.0878,174.9768,2588.430434,True,False,True,False,False,False,True,False,False,False,False,False,True
0,23,68335.57,0,0,0,0,1,26.15019,134.9509,2320.785912,False,False,False,False,False,True,False,True,True,False,False,True,False
4,70,38731.74,0,0,1,0,1,16.25655,127.4586,1722.032536,True,False,False,False,False,False,True,False,False,True,False,False,True
2,18,30253.76,0,0,0,0,0,12.78697,92.5018,1294.950837,False,False,True,False,False,False,False,False,False,True,False,True,False
4,66,39933.38,0,0,0,0,0,8.703568707,92.455141,1275.194778,True,False,False,False,False,True,True,False,False,False,False,False,True
4,49,64697.57,0,1,0,0,1,8.327722,124.9935,880.6292606,False,False,False,False,True,False,False,True,False,True,False,False,False
2,38,62026.58,0,1,0,0,0,18.08688,147.4601,1676.80832,False,False,False,False,True,False,False,False,True,False,True,False,False
4,57,33572.8,0,1,1,0,1,17.19189,164.967,2297.2034,False,False,True,False,False,False,True,False,False,False,False,True,False
0,31,2682.63,1,1,0,0,1,55.20008,182.4833,4826.319401,False,False,False,True,False,False,False,False,True,False,True,False,False
3,84,23978.67,0,0,1,0,1,8.433722,172.4579,1042.452905,False,False,False,False,False,True,False,False,True,False,False,True,False
0,77,56567.94,1,1,0,1,0,62.47951,175.0211,5422.798976,False,False,False,False,False,False,True,False,False,True,False,False,False
2,55,10487.07,0,1,1,1,1,3.700985,252.624,924.6142337,True,False,False,False,False,True,False,False,True,False,True,False,False
4,33,43426.86,1,0,0,1,1,8.399966,184.9785,1276.752415,False,False,False,True,False,False,False,False,True,False,True,False,False
0,78,36901.27,0,0,1,0,0,64.05212,127.4586,5441.87637,False,False,False,True,False,False,False,False,False,True,False,False,True
4,27,41466.61,0,1,0,0,1,64.88052,149.9928,6167.49975,True,False,False,False,False,False,False,False,False,False,False,False,False
1,35,139474.8,0,0,1,1,0,6.435125,207.6386,1132.054698,False,False,False,False,True,False,False,True,False,True,False,False,True
4,39,96112.52,1,1,1,0,1,1.915736733,119.989722,587.0970427,False,False,True,False,False,False,False,False,False,True,False,True,False
1,32,91022.36,0,1,0,0,0,10.91353,159.983,1163.07255,False,False,False,True,False,False,False,False,True,False,False,False,False
8,47,75524.57,0,0,0,1,0,18.98342,179.9476,2038.787429,False,False,False,False,False,False,False,False,True,False,False,True,False
3,62,38139.38,1,0,1,1,1,62.90729,210.1563,5854.565694,True,False,False,False,False,False,False,False,False,True,False,True,False
3,36,12439.47,1,0,1,0,1,44.92195,129.9763,4179.651284,False,False,False,True,False,False,False,False,False,True,False,True,False
0,37,20621.67,1,0,1,1,1,68.69263,177.6508,6246.264685,True,False,True,False,False,False,True,False,False,True,False,False,False
3,67,40287.93,1,0,0,0,0,71.34763,117.4686,6460.957622,False,False,False,True,False,False,False,False,False,False,False,False,True
0,73,46826.7,1,1,0,0,1,65.47514,127.482,5446.877589,True,False,False,True,False,False,False,True,True,False,False,True,False
2,60,10326.69,0,1,1,1,1,68.37019,267.6427,6752.652755,False,False,False,False,True,False,False,False,False,False,False,False,False
1,41,11825.53,1,1,0,0,1,65.49474,107.482,5915.392765,False,False,False,False,True,False,False,False,False,False,True,False,False
2,61,23672.57,0,0,0,0,1,53.77634,124.9781,4594.835502,True,False,True,False,False,False,False,True,True,False,False,True,False
1,39,24654.14,0,1,0,0,1,9.47414,137.4872,1010.477682,True,False,False,False,False,True,False,False,True,False,False,False,True
1,68,18386.57,1,0,0,1,1,70.28492,217.484,6212.316389,False,False,False,False,False,True,False,False,True,False,False,True,False
1,33,20782.65,1,0,0,1,1,68.87727,184.9785,6139.778068,False,False,False,False,True,False,False,True,True,False,True,False,False
4,38,73242.41,0,1,1,0,0,9.320973584,139.9678,1262.985557,True,False,True,False,False,False,False,False,False,True,False,False,False
5,75,16709.84,0,0,1,0,0,66.77022,192.4404,5947.355869,True,False,False,False,False,False,False,False,True,False,False,True,False
2,46,51108.77,0,1,0,0,1,11.65333,139.983,1622.06829,False,False,False,False,False,True,False,False,False,False,False,False,True
6,38,31239.87,0,0,0,0,1,8.584144,112.4844,1077.237101,True,False,False,False,False,False,False,True,False,True,False,False,False
3,50,15826.38,1,0,0,0,0,11.16354,169.9741,1326.083123,True,False,False,False,True,False,False,False,True,False,False,True,False
3,26,113438.3,0,0,0,0,0,6.981941,159.9794,1403.290023,False,False,False,False,False,True,False,False,False,False,False,False,True
5,73,24437.16,1,1,0,1,1,63.42586,177.4876,6185.198141,True,False,False,False,True,False,False,False,False,False,True,False,False
2,77,18143.49,0,0,0,1,1,69.44118,179.9476,5972.406287,True,False,False,True,False,False,False,False,True,False,False,False,False
1,67,18056.75,1,0,1,1,0,61.24602,210.127,5521.477482,False,False,True,False,False,False,False,False,True,False,False,True,False
3,26,33846.23,0,1,1,1,0,2.456217972,275.119794,995.4220744,False,False,True,False,False,False,False,False,True,False,False,False,True
2,22,103625.1,0,0,0,1,1,70.30403,147.4421,6069.194377,False,False,False,True,False,False,True,False,True,False,False,True,False
1,44,47154.41,0,0,1,1,1,8.979360083,200.132293,1784.759356,True,False,False,False,False,True,True,False,False,False,False,False,False
3,49,20896.4,1,1,0,0,1,23.32691904,139.987503,2649.830017,True,False,False,True,False,False,False,False,False,False,False,True,False
1,27,21704.77,1,0,1,1,1,1.156680997,242.632554,800.9827661,False,False,True,False,False,False,False,False,True,False,False,False,False
1,76,105425.1,1,0,1,0,1,45.26675,207.4811,4172.285397,False,False,False,True,False,False,False,True,True,False,False,True,False
1,40,11923.86,0,1,0,0,1,19.6274,137.4872,1756.84915,False,False,True,False,False,False,False,False,True,False,False,False,False
0,63,21739.61,0,0,1,1,0,8.661116617,255.133571,1745.431051,False,True,False,False,True,False,False,False,False,False,True,False,False
2,88,18113.33,0,0,0,0,0,2.644787483,134.950905,243.2617759,False,False,False,True,False,False,False,False,True,False,False,False,True
3,51,68142.47,1,0,0,0,1,65.22868,117.4686,6094.328303,True,False,False,False,False,True,False,True,False,False,False,False,False
2,24,67649.91,1,0,0,0,0,51.80774,114.9728,4462.614161,False,False,True,False,False,False,False,True,True,False,True,False,False
2,20,9516.26,0,0,1,1,0,42.80596,255.1336,4784.796994,False,False,False,False,True,False,True,False,False,False,True,False,False
4,48,34129.34,1,0,1,0,0,61.04037,207.4811,5695.95181,True,False,False,False,False,False,False,True,True,False,False,True,False
0,83,41557.24,0,0,0,0,1,11.12611,147.4738,978.1726612,False,False,True,False,False,False,False,False,True,False,False,False,False
1,32,27450.44,1,1,0,1,0,67.19295,154.9919,6411.160905,True,False,False,True,False,False,False,False,False,False,False,False,False
0,19,28384.6,1,0,0,1,0,4.733989,184.9785,899.1324428,False,False,True,False,False,False,True,False,True,False,False,True,False
3,20,23874.86,0,0,0,1,0,66.34756,182.49,6033.438284,False,False,False,False,False,False,False,False,False,True,False,False,True
7,53,24050.09,0,1,1,1,0,7.969762,232.624,1848.363566,True,False,False,False,False,False,True,False,False,False,False,False,False
0,20,41691.46,1,0,0,1,0,67.65143,162.4827,6039.469343,True,False,False,True,False,False,False,False,True,False,False,True,False
0,48,18498.45,0,1,0,1,1,48.56433,194.9525,4807.120751,True,False,True,False,False,False,False,True,False,False,False,False,False
1,61,50335.34,0,0,0,1,0,71.86603,139.965,6619.456202,True,False,True,False,False,False,False,False,False,False,False,False,True
4,61,72298.05,0,1,1,1,0,69.97649,212.6415,6737.558934,False,True,False,True,False,False,False,False,False,False,False,True,False
0,33,22684.9,0,0,0,1,1,62.96668,169.9671,5618.579919,True,False,False,True,False,False,False,False,False,True,False,False,True
1,21,52047.29,0,0,1,0,1,42.72759,184.9634,4529.902067,True,False,True,False,False,False,False,True,False,False,False,False,False
4,77,17893.93,0,0,1,0,1,65.77898,127.4586,5756.842503,True,False,False,False,False,True,True,False,False,True,False,False,False
0,83,8568.21,1,0,1,0,1,2.222289,184.9853,497.5901263,False,False,True,False,False,False,False,False,True,False,False,True,False
4,56,31393.24,0,1,0,0,0,4.10653,127.4601,1029.623058,True,False,False,False,False,True,False,False,False,False,False,True,False
3,26,53713.12,0,1,0,1,1,4.035770971,172.503404,900.6921852,True,False,False,True,False,False,True,False,False,True,False,True,False
0,63,25381.66,0,1,0,1,0,3.174571918,159.951231,377.0810282,False,False,False,True,False,False,False,False,True,False,False,False,True
3,78,50854.38,0,1,1,0,0,65.07643,162.4538,6013.937985,False,False,False,False,False,False,False,False,False,False,False,False,False
3,65,25491.07,0,0,0,1,0,13.50244,192.4705,1544.180199,True,False,False,False,True,False,False,False,True,False,True,False,False
0,20,34252.86,1,1,1,0,1,56.90458,164.9889,5117.065882,False,False,False,False,True,False,False,False,True,False,True,False,False
0,44,16301.48,0,0,0,0,1,2.779431223,112.455141,242.9947554,False,False,False,False,False,False,False,False,True,False,False,False,False
0,23,24588.75,1,1,1,0,1,69.58993,152.466,6061.493639,False,False,False,False,False,True,True,False,True,False,False,False,True
3,32,26473.71,0,1,0,0,1,10.44223446,192.48852,1257.976073,False,False,True,False,False,False,False,False,True,False,False,False,False
0,63,14944.48,0,0,0,1,1,62.67099,169.9378,5341.756379,False,False,False,False,True,False,False,False,True,False,False,False,False
0,34,7326.3,0,1,1,0,1,4.861047755,142.471255,1192.174805,True,False,False,False,False,True,False,True,False,False,False,False,False
1,68,35917.89,0,1,1,1,0,56.76973,242.6143,5174.530815,False,False,False,False,False,False,False,False,True,False,False,True,False
1,20,20843.03,0,1,0,1,1,52.86954,194.9992,4871.832686,False,False,False,False,True,False,False,True,False,True,True,False,False
4,48,25948.52,1,0,0,0,1,62.68348,117.5152,5598.052693,True,False,False,True,False,False,False,False,False,True,False,False,True
7,42,33338.52,0,0,1,0,0,4.419844,149.9621,927.4696678,True,False,True,False,False,False,False,True,True,False,False,True,False
3,60,34515.01,1,1,1,1,1,14.98386,257.6375,2446.187988,True,False,True,False,False,False,False,False,False,False,False,True,False
1,19,36574.47,0,1,0,0,1,55.89461,192.4885,5045.584915,True,False,False,True,False,False,False,False,True,False,True,False,False
6,19,54411.48,0,1,0,1,0,2.871903,152.4742,1262.175265,True,False,False,False,False,False,True,False,False,False,False,True,False
0,89,77269.05,0,1,1,0,1,12.43358232,149.948316,1086.632821,False,False,False,False,False,False,False,False,True,False,True,False,False
0,43,34471.13,0,1,1,1,1,68.00942,235.1372,6692.362545,True,False,False,False,False,True,True,False,False,False,False,False,False
2,19,35807.67,0,0,1,1,0,59.3991,210.1518,5709.290774,True,False,True,False,False,False,False,False,False,True,False,False,False
1,58,146494.7,0,0,0,0,0,8.792119046,92.455141,1216.325478,True,False,False,False,True,False,True,False,False,False,True,False,False
2,89,22097.72,0,1,0,1,1,66.91884,172.4742,5661.61911,False,False,False,False,True,False,False,True,True,False,False,False,True
1,23,68000.49,0,1,1,1,1,57.94445,232.6707,5528.483995,True,False,False,False,True,False,False,False,False,True,True,False,False
0,19,19211.13,0,0,1,0,1,1.741247,172.4404,1015.142572,False,False,False,False,False,False,False,False,False,False,True,False,False
0,39,112803.7,1,0,1,0,0,53.07792,172.4624,4723.704977,False,False,False,False,False,False,False,False,True,False,False,True,False
2,80,44078.45,0,0,0,1,0,5.620998,139.965,1077.685443,False,False,True,False,False,False,False,False,False,False,False,False,True
3,65,52360.6,0,0,1,0,1,56.79639,117.4392,5348.891613,True,False,False,False,True,False,False,False,False,False,False,False,True
0,58,14611.28,1,1,1,0,1,66.78366,167.4847,6356.486114,True,False,False,True,False,False,False,True,False,False,False,True,False
3,73,79117.6,0,0,0,0,0,2.457741,92.45514,709.6900125,True,False,True,False,False,False,False,False,False,False,True,False,False
3,48,46769.27,1,0,0,0,0,59.0652,147.4783,5081.322485,False,False,False,True,False,False,False,False,True,False,False,True,False
6,56,14960.01,0,0,0,1,1,45.4868,159.965,4132.534649,False,False,False,False,False,True,True,False,True,False,False,False,True
0,75,29611.97,0,0,1,1,1,58.17852,255.1336,5849.55113,True,False,False,False,False,True,False,False,False,False,False,True,False
4,64,52638.57,1,0,1,1,0,1.60558,232.652,949.8530724,True,False,False,False,False,True,False,True,False,True,False,False,True
4,24,18934.36,1,0,1,1,1,61.77794,212.6228,6305.881041,False,False,False,True,False,False,False,False,False,False,False,True,False
4,68,72454.65,1,1,1,1,1,18.62057,235.1417,2654.737765,True,False,False,True,False,False,False,False,False,False,True,False,False
1,80,63095.62,1,1,1,1,0,14.14101821,270.160419,2335.130986,True,False,False,False,False,True,False,False,False,False,False,True,False
2,40,39468.79,1,1,0,1,1,9.640061615,197.470195,1698.465833,False,False,False,False,False,True,False,True,False,False,False,True,False
0,54,23956.91,0,1,0,1,1,5.388165017,182.446995,764.2419259,True,False,False,False,True,False,False,False,True,False,False,False,True
7,51,31086.43,0,1,0,0,0,65.61564,127.4601,6096.007893,False,False,False,False,False,False,False,False,False,False,False,False,False
0,47,24077.35,1,0,1,1,1,2.443144,232.6228,879.1284854,True,False,False,False,True,False,False,True,True,False,True,False,False
4,60,89037.69,1,0,1,1,0,10.404813,222.649979,1556.108789,False,False,False,False,False,False,False,False,True,False,True,False,False
0,66,41527.17,0,1,0,1,0,2.478012402,207.475448,1057.037731,True,False,False,False,False,True,False,False,False,False,False,True,False
3,88,22428.12,1,1,0,0,0,4.143229,117.5015,558.6380046,True,False,False,False,False,True,False,False,False,True,False,False,False
2,89,4025.77,1,1,1,1,1,19.04207,267.6647,2183.450856,False,False,False,True,False,False,True,False,True,False,True,False,False
3,78,21708.36,1,0,1,1,1,5.857544,190.1737,1140.769093,True,False,False,False,False,False,False,True,False,True,False,True,False
1,29,40364.46,0,0,1,0,0,62.47012,172.4579,5588.834646,False,False,False,False,True,False,False,True,True,False,True,False,False
4,64,33985.54,0,1,1,1,1,64.20102,265.147,5999.064003,True,False,False,True,False,False,True,False,True,False,True,False,False
2,68,23406.73,0,0,0,1,1,11.76752,169.9378,1216.01156,False,False,False,False,False,True,False,False,True,False,False,False,True
4,38,23142.81,1,0,0,1,0,46.91449,149.989,4391.256935,True,False,True,False,False,False,False,False,False,True,False,True,False
3,52,63289.55,0,0,1,0,1,6.324505,104.9629,842.4625146,True,False,False,True,False,False,False,False,False,True,False,False,True
2,79,14493.59,0,1,1,1,1,6.403857,235.1372,1588.073926,True,False,False,False,False,True,False,False,False,False,False,True,False
0,64,44900.84,0,0,1,1,1,7.342789,262.6106,1221.605576,True,False,False,False,False,True,False,True,True,False,False,False,True
0,68,21087.24,0,0,0,1,0,1.884992328,179.947583,404.9361415,True,False,False,True,False,False,True,False,True,False,False,True,False
0,83,97763.56,1,1,0,0,1,4.848049,149.9778,458.1425479,False,False,True,False,False,False,False,False,True,False,False,True,False
0,78,13172.44,1,1,0,0,0,50.73425,142.5007,4815.278288,True,False,False,False,False,False,True,False,False,False,False,True,False
0,42,24137.89,0,0,1,1,0,56.26118,230.1344,5302.002755,True,False,True,False,False,False,False,False,False,True,False,False,False
3,71,18025.4,0,1,0,1,1,14.71926,182.4762,1637.379866,True,False,True,False,False,False,False,True,False,True,False,False,False
1,67,91971.88,0,1,1,0,1,63.15946,149.9776,5417.867266,False,False,False,False,False,True,True,False,False,True,False,True,False
6,85,51302.57,0,1,0,0,1,65.14504,172.4885,6072.286168,False,False,False,False,False,False,True,False,False,False,False,True,False
1,30,44881.42,0,0,0,1,0,18.83056,127.4887,1961.987049,True,False,False,True,False,False,False,False,False,True,False,True,False
1,71,25190.07,0,0,0,1,1,61.23692,182.4608,5396.238934,True,False,False,False,False,True,False,True,True,False,False,False,False
0,28,16096.75,0,0,1,0,1,46.86027,137.4392,4103.155082,False,False,True,False,False,False,False,False,True,False,True,False,False
7,52,57622.01,1,0,1,1,0,7.32906366,190.12704,1751.02003,False,False,False,False,False,False,True,False,False,False,False,False,True
0,41,40574.0,0,1,0,0,0,13.26061,147.4601,1292.234972,True,False,False,False,False,False,False,False,True,False,False,False,True
4,68,62554.29,0,1,1,1,0,50.67652,235.1372,5313.315024,True,False,False,False,False,False,False,True,False,False,False,True,False
4,49,90696.33,1,1,0,1,0,10.56862,164.9647,1734.660297,False,False,False,False,True,False,True,False,False,False,False,False,False
1,68,54639.21,0,1,0,0,1,3.112447,160.0122,560.0748491,True,False,False,False,True,False,False,False,False,True,False,True,False
2,84,9273.52,1,1,0,1,0,65.37201,184.9647,5631.487821,False,True,False,False,False,True,False,True,True,False,False,True,False
1,44,16314.59,0,1,0,0,0,12.18592,127.4601,1638.620437,True,False,False,False,True,False,False,True,False,False,False,False,True
0,54,41212.98,1,1,1,1,0,11.59627,202.6362,1929.992785,True,False,True,False,False,False,False,False,False,False,False,False,True
2,51,7391.15,0,1,1,1,0,62.54758,220.1185,5640.487005,False,False,False,False,True,False,True,False,True,False,False,True,False
2,80,37333.83,1,1,1,1,0,50.65407,270.1604,5310.662479,False,False,False,True,False,False,False,True,False,False,False,False,False
0,84,25520.76,0,1,0,0,1,71.58111,147.4893,6001.860392,True,False,False,False,True,False,False,False,False,True,False,True,False
2,84,105193.1,1,0,0,1,0,44.55455,162.4827,3998.697285,True,False,False,False,False,False,False,True,True,False,True,False,False
1,43,35583.03,1,0,1,0,1,65.40232,162.4818,5845.199618,False,False,False,True,False,False,False,False,False,True,False,False,False
0,61,12261.86,0,0,1,0,1,33.19612,149.9621,2960.494504,False,False,False,False,True,False,False,True,True,False,True,False,False
2,23,21183.28,0,1,0,1,0,1.597599,204.9797,679.9648888,True,False,False,False,True,False,False,False,True,False,False,False,False
4,80,9450.84,0,0,1,0,1,3.834727471,137.468388,649.3891796,True,False,False,False,True,False,False,False,False,True,False,True,False
0,77,25293.87,0,0,1,1,0,43.50607,230.1051,4023.11996,False,False,False,False,False,False,False,True,True,False,False,True,False
5,47,4986.92,0,0,0,0,0,52.39253,112.4551,4534.558824,True,False,False,True,False,False,False,False,True,False,True,False,False
10,64,143972.7,0,1,1,1,1,15.73243,265.147,2212.360308,True,False,True,False,False,False,False,False,True,False,False,False,True
8,19,93517.61,0,0,0,0,1,66.00869,124.9607,6319.838076,True,False,False,False,True,False,True,False,False,False,False,True,False
0,80,13502.99,0,0,0,0,1,39.7266,134.9509,3246.325481,False,False,False,False,False,False,False,True,True,False,True,False,False
1,76,65782.7,0,0,1,1,1,5.377803,242.6106,1465.534225,True,False,False,False,False,True,False,False,False,False,False,True,False
8,68,41111.2,0,1,0,0,1,48.10173,159.9656,4790.240813,True,False,False,False,False,False,False,False,False,False,False,False,True
5,30,30113.06,1,0,0,0,0,11.92723,169.9741,1433.513815,False,False,False,False,False,False,False,True,True,False,False,True,False
2,66,43202.68,0,0,0,0,1,60.76709,127.4738,5576.448425,False,False,False,False,False,False,False,True,False,False,False,True,False
2,41,90486.0,1,0,0,0,0,9.573255,169.9741,1194.501468,True,False,False,True,False,False,False,False,True,False,False,True,False
0,31,27065.02,0,1,0,1,1,15.59169,162.4937,1678.565511,False,False,False,True,False,False,False,False,False,True,False,False,True
1,88,30819.18,0,0,0,0,1,69.87194,124.9607,6112.379667,False,False,False,False,False,True,False,True,False,False,False,True,False
0,89,22524.43,0,1,1,1,1,66.64969,210.138,5931.491211,True,False,False,False,False,True,False,False,False,True,False,False,True
2,51,64901.11,0,1,0,1,1,58.40629,182.447,5179.837965,True,False,True,False,False,False,False,False,True,False,False,True,False
9,32,108839.1,0,1,0,0,0,2.12851,117.4872,1009.028786,False,False,False,False,False,False,True,False,False,False,True,False,False
1,62,33446.77,1,1,0,0,0,69.63521,172.5104,5929.405615,False,False,False,False,False,False,False,False,True,False,True,False,False
3,83,21299.93,0,1,0,0,0,53.25801,159.983,4609.33258,True,False,False,False,False,False,False,True,True,False,False,True,False
0,36,37715.18,0,0,0,1,1,9.93773,159.965,1100.58554,False,False,False,False,True,False,True,False,True,False,True,False,False
10,55,28643.72,1,1,1,0,1,8.828042,199.9902,1997.36133,True,False,False,False,True,False,False,False,False,False,False,False,False
4,27,36461.2,1,1,1,0,1,59.7815,144.9889,5913.530314,True,False,False,True,False,False,False,False,False,False,False,True,False
1,80,35681.35,0,0,0,0,0,3.976063151,179.979358,587.1708313,True,False,False,True,False,False,False,False,True,False,False,True,False
0,33,51477.31,1,1,0,1,0,60.0122,175.0211,5447.179024,True,False,False,True,False,False,False,True,False,True,False,False,False
0,31,29467.49,0,0,0,1,0,7.387825,162.4608,1411.701061,False,True,False,False,True,False,False,True,False,False,False,False,False
1,34,29044.8,0,1,0,1,0,4.300397,204.9797,752.2906635,False,False,True,False,False,False,False,False,True,False,False,True,False
3,27,9395.57,1,1,0,1,1,71.79134,162.4689,6284.979187,False,False,False,False,True,False,False,True,True,False,False,False,False
0,40,97088.5,0,1,0,0,0,11.69762,169.9928,1230.552027,True,False,False,True,False,False,False,False,True,False,False,False,True
4,39,33180.77,1,1,0,1,1,50.65704,217.4702,4710.662382,False,False,False,False,False,False,True,False,True,False,False,False,True
0,39,94246.4,1,0,1,1,0,60.49154,190.127,5934.168034,False,False,False,True,False,False,False,True,False,False,False,False,True
8,60,20537.04,0,1,0,1,1,10.7668,204.9797,1412.381474,False,False,False,False,False,True,False,False,True,False,False,False,True
1,45,36961.91,0,1,0,0,0,2.922427,137.4872,453.9726524,True,False,True,False,False,False,False,False,True,False,False,False,False
0,58,21210.4,1,1,1,0,1,7.753271168,164.971516,1412.478266,True,False,False,True,False,False,False,True,False,False,False,True,False
2,31,35023.77,1,0,1,0,0,11.85169,162.4526,1455.55459,False,False,False,True,False,False,False,False,True,False,False,True,False
0,62,96442.41,0,0,1,1,1,43.34462,210.1051,4472.564662,False,False,False,False,False,True,False,False,False,False,False,False,True
1,25,43088.83,1,0,1,1,0,56.26037,242.6326,5322.61702,False,False,False,False,True,False,True,False,True,False,True,False,False
8,85,25231.4,0,0,1,1,0,3.657847,197.6288,978.0906718,False,False,False,False,False,True,False,False,False,True,True,False,False
3,38,40392.47,1,0,0,1,1,11.03162791,172.455519,1442.347357,True,False,False,False,False,True,False,False,True,False,False,True,False
5,35,13991.22,0,0,0,0,0,18.1201,79.97886,1683.407282,False,False,False,False,False,True,True,False,False,True,False,True,False
