Children,Age,Income,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,52,15934.12,0,0,1,1,0,23.79323993,275.133571,2677.74041,False,False,False,True,False,False,True,False,True,False,False,False,True
0,30,26412.67,0,1,1,0,1,55.63139,149.9483,4819.60719,False,False,True,False,False,False,False,False,True,False,False,False,True
1,61,32502.96,0,0,1,0,1,68.41538,117.4392,6205.418228,False,False,False,True,False,False,False,False,False,False,False,False,False
0,46,28733.56,0,0,1,0,1,5.396647294,137.468388,765.7044853,True,False,False,False,False,True,False,False,False,True,False,True,False
3,87,19461.01,0,0,1,0,0,54.47785,129.9621,5171.93181,True,False,False,False,True,False,False,True,False,False,False,False,False
4,67,29149.35,0,0,1,0,1,8.962444,172.4579,1172.296779,False,False,False,False,False,True,False,True,True,False,False,False,True
2,66,42972.71,1,0,0,0,0,59.40963,129.9915,5622.709975,True,False,True,False,False,False,False,False,False,False,False,False,True
0,75,40248.81,0,0,1,1,1,66.34669,232.6378,6377.789045,False,False,True,False,False,False,False,False,False,False,True,False,False
4,33,10260.04,1,1,1,1,1,64.03187,267.6647,6162.045297,True,False,False,False,False,False,False,True,True,False,False,False,False
2,53,28702.52,0,1,1,0,1,67.39326,174.9768,6387.155472,True,False,False,True,False,False,False,False,False,False,False,True,False
8,29,50297.06,0,1,1,1,1,46.40554,252.624,4646.632157,False,False,False,False,True,False,True,False,True,False,False,False,False
0,77,80722.43,1,0,0,1,1,57.18462,162.5119,5066.909377,True,False,True,False,False,False,True,False,False,True,False,False,False
4,49,40059.29,1,1,0,1,0,66.49135,174.9919,5976.795747,True,False,False,True,False,False,False,False,True,False,False,False,False
3,37,62238.79,0,1,1,1,0,1.683285,265.147,887.1803664,False,False,False,False,True,False,True,False,True,False,False,False,False
3,35,52984.07,0,0,1,0,0,8.850759,127.4586,1152.131327,False,False,True,False,False,False,False,False,False,True,True,False,False
1,39,70057.28,0,1,1,0,0,64.12772,139.9678,5611.04531,False,False,False,True,False,False,False,False,False,True,False,False,True
3,30,34393.76,1,0,1,1,1,17.96501147,232.622804,2299.047664,True,False,False,True,False,False,True,False,True,False,False,True,False
2,28,48983.82,0,0,0,1,1,66.13511,127.4421,6121.42438,False,False,False,False,False,False,True,False,False,False,False,False,False
1,41,18247.04,0,1,0,0,0,10.92718,179.9656,1203.774277,True,False,False,False,False,False,False,False,True,False,False,False,False
1,55,12702.36,1,1,1,0,0,54.36032,132.5127,4871.680899,True,False,False,False,False,False,False,False,False,True,False,True,False
7,76,91335.76,1,1,0,0,1,2.416685985,142.500692,1078.291303,True,False,False,False,False,True,True,False,False,False,False,True,False
0,81,25761.05,0,1,1,0,1,2.180679,162.4538,805.2602253,True,False,False,False,True,False,False,True,False,False,False,True,False
1,60,17595.42,0,0,1,1,0,64.91577,187.656,5902.115401,True,False,False,False,False,True,False,True,False,True,False,True,False
4,71,20631.55,1,0,0,1,1,60.26349,172.4555,5398.88963,True,False,False,False,False,True,True,False,True,False,False,True,False
0,67,47375.49,1,0,1,1,0,11.9781,245.175,1704.872057,False,False,True,False,False,False,True,False,False,True,True,False,False
3,74,5986.91,1,0,1,0,1,8.386574,142.4526,1474.927731,False,False,False,True,False,False,False,True,False,False,False,True,False
0,67,82551.97,1,0,1,0,1,53.77815,132.4798,5163.021507,True,False,False,False,True,False,False,True,False,False,False,True,False
0,29,38009.71,0,1,0,1,1,1.582585,174.9699,950.7410569,False,False,False,False,True,False,False,False,False,False,False,False,False
3,48,31777.28,0,0,0,1,1,16.31066,194.9663,2255.21511,False,False,False,False,True,False,False,True,False,False,False,True,False
0,85,41899.29,0,1,1,1,1,12.05316,212.6415,1875.734695,True,False,False,False,False,False,True,False,False,False,False,False,False
1,18,20164.01,1,1,0,1,1,55.44991,194.9744,5068.172778,True,False,False,True,False,False,False,False,True,False,False,True,False
1,32,19594.02,0,0,1,1,1,57.81039,230.1344,5445.458747,False,False,False,False,False,True,True,False,False,True,False,True,False
2,85,125769.6,0,1,0,1,1,7.431055,172.4567,1283.018595,True,False,False,False,False,True,False,False,False,False,False,True,False
1,65,8935.81,1,0,1,0,1,65.98685,194.9581,5820.96516,False,False,True,False,False,False,False,False,True,False,False,True,False
1,39,110579.2,1,0,1,1,1,55.69627,210.1563,5230.495459,False,False,False,False,False,False,False,False,False,True,False,True,False
4,63,51589.54,0,0,1,0,0,45.63215,169.9447,4129.91655,True,False,False,False,False,True,False,False,True,False,False,False,True
5,76,42411.01,0,1,1,1,0,50.69374,232.624,5165.041808,False,False,False,False,False,False,False,False,False,False,False,False,False
3,30,30446.44,1,1,0,0,0,25.77611616,182.483267,2593.301866,True,False,True,False,False,False,False,True,True,False,True,False,False
2,43,15584.37,0,1,1,1,0,8.443528,220.1185,1280.600763,True,False,True,False,False,False,False,False,True,False,True,False,False
9,33,64397.56,1,1,0,1,1,12.13508874,142.515576,1729.34277,True,False,False,True,False,False,False,True,False,True,False,False,False
1,85,18513.69,1,1,0,1,1,15.75222,207.4974,1680.906796,True,False,True,False,False,False,False,False,True,False,False,False,True
1,59,52409.75,0,0,0,1,1,17.98438,159.9476,2197.871959,True,False,False,False,False,True,False,False,False,False,False,True,False
0,68,78575.26,0,1,0,0,1,68.40649,160.0122,5879.343088,True,False,False,False,False,True,False,False,False,True,False,True,False
0,24,62700.71,0,1,1,0,1,53.40027,149.9483,4656.466477,False,False,False,True,False,False,False,True,True,False,True,False,False
1,65,36478.21,0,1,0,0,1,10.04672315,114.983787,980.9935923,True,False,False,False,False,True,False,False,False,True,False,False,True
0,63,19384.87,0,0,1,0,0,20.86192,149.9621,1943.299733,False,False,False,False,True,False,False,True,True,False,False,False,False
5,86,71049.68,1,0,0,1,1,1.078815111,142.482694,853.3942121,False,False,False,False,False,False,False,False,False,False,False,True,False
3,34,47946.16,1,1,1,0,1,5.622660986,164.988941,961.5888385,False,False,False,False,True,False,False,False,True,False,True,False,False
4,42,73585.2,0,0,1,1,1,45.6406,210.1051,4810.343275,False,True,True,False,False,False,False,False,False,False,True,False,False
0,26,56488.39,1,1,1,1,1,1.854011,255.1417,881.9915619,True,False,False,False,False,True,False,False,True,False,False,True,False
0,25,89524.54,1,0,1,0,1,2.111376258,129.976324,662.6103493,True,False,False,False,True,False,True,False,False,True,False,True,False
0,27,85299.46,1,0,1,0,1,66.4489,162.4526,5880.677411,False,False,True,False,False,False,False,True,True,False,True,False,False
0,28,36414.44,0,0,0,1,1,56.37128,192.4705,5085.716683,True,False,True,False,False,False,True,False,True,False,False,True,False
0,84,7415.62,0,0,0,0,0,64.27877,124.9781,5236.118143,False,False,False,False,False,False,False,False,True,False,False,False,True
0,58,97057.93,0,1,0,0,0,4.002381804,114.983787,391.7847619,False,True,False,False,False,True,False,True,False,True,False,True,False
1,18,35023.76,1,0,0,0,1,16.93745,137.4686,1688.294747,False,False,False,False,True,False,False,True,True,False,False,False,False
7,20,47274.12,0,1,0,1,1,53.9154,139.9512,5304.643513,False,False,False,True,False,False,True,False,False,False,False,False,False
0,22,30185.46,0,1,1,1,1,5.898536601,267.642733,1743.932853,True,False,False,False,False,False,True,False,False,False,False,False,True
1,20,64212.33,0,1,0,1,1,49.30275,174.9699,5003.406744,True,False,False,False,False,False,False,False,False,False,False,True,False
1,53,44554.14,0,0,1,1,0,62.84168,220.1615,5780.016925,False,False,True,False,False,False,False,True,False,True,False,True,False
0,82,87315.7,0,0,1,1,1,4.153793775,242.610632,1267.731181,False,False,False,True,False,False,False,False,False,False,False,False,True
1,88,17824.03,0,1,0,0,1,67.91991,104.9643,5967.092974,True,False,True,False,False,False,False,False,False,False,False,True,False
8,39,38326.22,1,1,1,1,0,71.10143,222.6362,6687.67953,True,False,False,False,False,False,False,False,True,False,False,False,False
1,73,45512.2,1,1,1,0,1,54.87839,167.4847,5362.598684,True,False,True,False,False,False,False,True,False,False,False,True,False
2,76,38599.07,0,1,1,1,0,14.74826,232.624,2174.446655,True,False,False,True,False,False,True,False,False,False,False,True,False
2,84,1425.61,1,0,0,0,0,3.087125795,160.00128,513.2164776,True,False,False,False,False,True,False,False,True,False,True,False,False
4,31,113641.2,0,0,0,1,1,6.249599,182.4608,1114.196033,True,False,False,False,False,False,True,False,True,False,False,False,True
3,70,16232.47,1,0,1,0,0,3.569000983,184.985293,742.9131016,False,False,False,False,True,False,False,True,True,False,False,True,False
1,79,51224.64,0,0,1,0,1,10.13511,172.4579,1097.624148,False,True,False,False,False,False,False,False,True,False,True,False,False
1,86,16550.24,0,0,0,0,1,1.005104,114.9976,252.1141473,True,False,False,False,False,False,False,True,False,True,True,False,False
0,54,26728.25,0,1,0,1,1,11.09808176,172.456745,1541.269223,False,False,False,False,False,False,True,False,False,False,False,False,True
9,21,29973.85,1,0,1,1,0,11.98109,222.65,1967.055899,False,False,False,False,False,True,True,False,True,False,False,False,True
0,25,22823.11,1,1,1,1,1,29.35795,277.6375,3232.873635,True,False,False,False,False,True,False,False,True,False,True,False,False
1,87,113865.7,1,0,0,1,0,41.37315,129.9598,3943.462001,False,False,False,False,False,True,True,False,False,False,False,False,False
2,79,22380.45,1,0,1,1,0,1.946824,210.127,654.0700617,False,False,False,False,True,False,False,False,True,False,False,True,False
0,67,17871.59,0,1,1,1,0,60.3736,212.6415,5894.022001,True,False,False,False,True,False,False,False,False,False,False,True,False
1,70,22139.63,0,1,1,1,0,11.55805828,232.670689,1526.533644,False,False,False,True,False,False,False,False,False,True,False,False,False
1,60,47573.47,0,1,1,0,0,14.63294721,172.44408,1486.699299,False,False,True,False,False,False,False,False,True,False,False,False,False
0,70,35738.78,0,0,0,0,1,60.92178,114.9509,5511.579607,True,False,False,False,True,False,False,False,False,False,True,False,False
4,74,47188.49,0,0,0,0,1,69.03829,114.9509,6204.366661,False,False,False,False,False,True,False,False,False,False,False,False,True
6,65,42242.38,1,0,1,1,0,65.87966,222.6326,6594.127635,True,False,False,False,False,False,False,False,False,False,False,False,True
2,44,5549.06,1,0,0,0,1,6.023347,137.4686,821.8429175,True,False,False,False,True,False,True,False,True,False,True,False,False
3,29,8068.23,0,1,0,0,1,69.90673,117.4872,6470.044027,True,False,False,False,False,False,False,False,False,False,False,True,False
1,78,25597.36,1,0,1,0,0,5.597557242,120.003499,796.4331979,True,False,True,False,False,False,True,False,False,True,False,False,False
1,57,51151.76,0,1,0,1,1,61.08796,174.9699,5765.465884,False,False,False,False,False,True,False,True,False,False,True,False,False
1,25,32479.8,0,0,1,0,0,11.53977,182.4676,1453.840704,True,False,False,True,False,False,False,True,True,False,False,False,False
0,59,19224.86,1,0,0,0,0,64.72745,94.97283,5758.399584,False,False,False,False,True,False,False,False,False,False,False,False,True
3,19,86234.35,1,1,0,1,1,68.1959,207.4974,6173.702221,False,False,False,True,False,False,True,False,True,False,False,False,False
6,88,82535.24,0,1,1,1,0,69.22914,252.624,6261.739568,False,False,False,False,False,False,True,False,True,False,False,True,False
1,68,57844.94,1,1,0,1,1,6.958063425,197.470195,1356.12218,False,False,True,False,False,False,False,False,False,False,False,True,False
2,81,11655.88,0,1,1,1,1,7.138784756,212.641455,1500.69101,False,False,False,False,True,False,True,False,False,False,False,True,False
1,82,124590.0,0,0,1,0,0,52.25168,159.9349,4539.697433,True,False,False,False,False,True,False,False,True,False,False,False,False
1,77,46835.84,0,0,1,1,0,41.98389,200.1323,4333.830722,False,False,True,False,False,False,False,False,False,False,False,False,False
1,48,13039.56,0,0,0,1,1,41.09169,169.9378,3653.559021,False,False,False,False,True,False,True,False,True,False,False,True,False
3,82,46121.72,0,0,1,1,1,19.06753,262.6106,2215.644479,True,False,False,True,False,False,False,False,True,False,True,False,False
1,83,8497.8,0,0,1,0,0,4.241019424,172.440432,1001.860025,False,True,False,False,True,False,False,False,False,False,False,False,False
2,28,37631.4,1,1,0,0,1,32.30772134,127.481989,2938.319116,True,False,True,False,False,False,False,True,True,False,False,True,False
0,63,27506.01,0,1,0,0,1,9.525184,92.48802,820.0423101,True,False,True,False,False,False,True,False,False,True,False,True,False
0,64,83953.98,1,1,0,0,0,3.861708438,129.977753,853.1123448,False,False,False,False,True,False,True,False,False,False,False,False,True
0,49,18911.43,0,1,1,1,1,45.10633,222.6143,4710.915257,True,False,False,False,False,True,False,False,False,False,False,True,False
8,42,6117.38,0,1,0,0,0,13.44056701,105.010962,1541.134986,True,False,False,False,True,False,False,False,False,True,True,False,False
2,69,28900.26,0,0,0,0,1,63.08151,112.4551,5163.620396,False,False,False,False,False,False,True,False,True,False,True,False,False
1,44,31012.18,0,0,0,1,1,7.84461,137.4616,1024.765594,True,False,True,False,False,False,False,False,False,True,False,False,True
4,35,25010.43,1,0,0,0,1,58.69071,104.9923,5228.370034,True,False,False,False,True,False,True,False,False,True,False,False,False
0,77,25259.64,1,1,0,0,1,56.21975,162.5299,4844.197414,False,False,False,False,True,False,False,False,False,True,False,False,False
0,30,58912.81,1,0,1,0,0,17.76511,162.4818,2000.801151,True,False,False,False,False,False,False,False,False,True,True,False,False
0,36,9758.3,0,0,0,1,0,10.98841039,169.967067,1267.471074,False,False,True,False,False,False,False,False,False,True,True,False,False
3,62,17495.04,0,0,1,1,1,55.55389,207.6094,5104.889837,True,False,False,False,False,True,True,False,True,False,False,True,False
0,18,37829.04,1,1,0,1,1,50.46018,177.4876,5066.934116,False,False,False,True,False,False,False,False,False,False,True,False,False
0,73,112181.6,0,1,1,1,1,70.69408,242.6435,6340.235212,False,False,True,False,False,False,False,True,False,True,False,True,False
3,87,53187.32,0,1,0,0,1,17.88722,179.9656,1684.817133,True,False,False,False,False,True,False,True,True,False,False,False,True
9,21,18978.48,1,0,0,1,1,51.53504,182.4653,4979.515394,True,False,False,False,False,True,False,True,True,False,False,False,True
1,55,3024.35,0,0,0,1,0,63.21638,169.9671,5597.695081,True,False,False,False,True,False,False,False,False,True,False,False,True
0,45,12233.26,0,0,0,0,1,5.229738,102.4746,534.4791223,False,False,False,False,False,True,False,False,False,True,False,False,True
2,49,20541.47,1,1,1,0,1,48.35393,132.466,4711.28064,False,False,False,False,False,False,False,False,False,False,False,True,False
5,62,12154.87,0,0,1,0,0,43.18866,184.9634,4556.395722,True,False,False,False,False,True,False,False,False,False,False,False,True
0,71,10542.11,0,0,1,0,0,66.57869,184.9634,6289.493619,True,False,False,False,False,True,False,False,False,False,False,True,False
4,44,34597.28,0,0,1,0,0,6.971251,149.9447,1390.860478,False,False,False,True,False,False,False,False,False,False,False,False,True
1,31,26912.8,0,0,1,0,1,70.92371,129.9621,6594.450698,False,False,False,True,False,False,False,False,False,False,False,False,True
3,45,31973.61,0,1,1,1,0,54.6947,212.6415,5546.135558,False,False,True,False,False,False,False,True,False,False,False,True,False
4,71,22183.52,0,0,0,1,1,12.42216588,149.984492,1488.81735,True,False,False,False,False,True,False,False,False,True,False,False,False
3,60,15137.08,0,0,0,1,0,10.45425,179.9476,1143.379552,False,False,True,False,False,False,False,True,True,False,False,True,False
1,37,30090.22,1,0,1,1,1,8.255617012,225.145743,1917.60124,True,False,True,False,False,False,False,False,False,False,False,False,False
1,24,33281.77,0,0,0,1,1,21.07565,162.4608,2673.10157,True,False,False,False,True,False,True,False,False,False,False,False,False
3,43,48836.24,0,1,1,1,1,63.13788,252.624,5864.873198,True,False,False,False,False,False,True,False,True,False,False,True,False
1,83,47218.76,0,0,1,1,1,26.01552533,230.105118,2601.095159,False,False,False,False,False,True,False,False,True,False,False,True,False
3,49,5666.72,0,0,0,1,0,43.51717,147.4421,3812.770109,False,True,False,False,False,False,True,False,True,False,False,False,False
1,69,33561.56,0,0,0,0,1,10.52734,124.9607,1394.391376,True,False,False,True,False,False,False,False,False,False,False,True,False
0,78,18050.48,0,0,1,0,1,65.01229,137.4392,5473.614497,True,False,True,False,False,False,False,False,True,False,False,False,True
1,89,19680.77,0,0,0,0,1,43.41671,137.4836,4108.848897,True,False,False,True,False,False,False,False,False,False,False,True,False
6,66,34901.12,0,1,0,0,1,12.84560044,92.488023,1266.982166,True,False,False,True,False,False,False,False,False,True,False,False,True
3,56,17014.29,1,0,0,1,1,69.74139,149.9598,6017.607321,False,False,False,False,False,True,False,True,True,False,True,False,False
2,31,21071.67,0,0,1,0,1,43.55176,204.9634,4181.937026,True,False,True,False,False,False,False,True,True,False,True,False,False
0,38,24491.2,1,1,0,1,0,60.09896,162.4689,5280.797475,True,False,False,False,False,True,False,False,True,False,False,True,False
0,71,24002.4,0,1,1,0,0,9.584536,149.9776,984.1544122,False,False,False,False,False,False,False,False,False,True,False,False,True
1,83,45301.07,0,1,0,1,1,7.29973843,172.47417,847.7321161,True,False,False,True,False,False,False,True,True,False,False,True,False
6,80,53540.15,1,0,1,1,1,70.70213,255.1555,6611.742363,True,False,False,False,False,True,False,True,True,False,False,False,False
5,56,63774.11,0,0,1,1,0,55.28921,187.6094,5530.883577,False,False,False,True,False,False,False,False,False,False,False,True,False
1,63,45562.92,1,0,0,1,1,14.64298089,184.978458,1597.578464,False,False,False,True,False,False,False,False,True,False,False,False,False
0,43,22246.04,0,1,1,0,0,60.23312,172.4733,5280.921374,False,True,False,False,False,False,True,False,False,True,False,False,True
1,68,7655.2,0,0,1,1,1,2.693860703,240.114868,764.3624669,True,False,False,False,False,True,False,False,True,False,False,False,True
4,23,44610.48,0,1,0,1,0,16.15614223,194.969934,1956.469091,True,False,True,False,False,False,False,True,True,False,False,True,False
2,24,13622.77,1,0,1,1,1,2.506101194,255.155493,1084.371719,True,False,False,True,False,False,True,False,True,False,False,True,False
2,63,46229.7,0,0,1,0,0,44.52947,169.9447,3930.941783,False,False,True,False,False,False,True,False,True,False,False,False,True
0,59,115405.2,1,0,1,1,0,65.78,232.652,6054.367041,False,False,False,True,False,False,False,False,False,True,False,False,False
1,51,22019.29,1,0,0,1,1,59.78823,149.9598,5156.890432,False,False,False,False,True,False,False,True,True,False,False,False,True
1,89,40422.38,1,1,0,0,1,46.88518,127.5112,3891.647782,False,False,False,False,False,True,False,False,False,True,False,True,False
1,49,30638.08,1,0,1,0,1,3.171487,194.9581,773.5217752,True,False,True,False,False,False,False,False,True,False,True,False,False
8,51,11712.45,0,0,1,1,0,62.5016,187.656,5902.250031,False,False,True,False,False,False,False,False,False,True,True,False,False
1,70,17043.47,0,0,0,0,1,70.64245,134.9801,5915.025109,False,False,False,False,False,False,True,False,False,True,False,False,True
0,23,113511.5,0,0,0,0,1,3.684683,112.4551,386.0205317,False,False,False,True,False,False,False,False,True,False,True,False,False
4,81,15935.25,0,0,0,0,1,49.50927,104.9781,4654.692645,True,False,True,False,False,False,False,False,False,False,True,False,False
1,43,8495.04,0,1,0,0,1,5.954024226,92.488023,623.7865683,True,False,False,False,False,True,False,True,False,True,False,True,False
5,66,40660.84,0,0,1,0,0,4.525864256,137.439154,710.7541633,True,False,False,False,False,True,False,False,True,False,False,False,False
2,74,18620.8,0,0,0,1,0,17.95225,139.965,2190.039608,True,False,False,False,False,False,False,False,False,False,False,False,False
1,58,46509.62,1,0,0,1,1,62.50486,182.4653,5510.771354,True,False,False,False,False,True,True,False,True,False,True,False,False
1,34,25206.38,0,0,1,0,1,70.33975,162.4676,6608.716989,False,False,False,False,True,False,False,False,False,False,False,True,False
1,66,13900.27,1,0,0,0,1,11.51439,140.0013,1559.33881,False,True,True,False,False,False,True,False,False,False,False,False,False
0,19,62575.22,1,1,0,1,0,4.473582,142.4689,1116.476714,False,False,False,True,False,False,False,False,False,False,False,False,False
1,28,10777.3,0,0,0,0,1,67.17715,79.97886,5602.847861,False,False,True,False,False,False,False,True,False,True,False,False,False
3,58,49350.86,0,1,0,1,1,18.81607435,194.952509,2346.894471,False,False,False,True,False,False,False,False,False,False,False,True,False
7,47,51223.48,0,1,1,1,1,64.74166,232.624,6519.801796,True,False,False,False,False,True,True,False,False,False,False,True,False
1,45,83931.89,0,0,0,1,1,57.7129,182.4433,5510.746113,False,False,True,False,False,False,False,False,False,False,False,False,False
0,65,8690.46,0,0,0,1,1,5.770302149,182.490006,829.9759818,False,False,False,False,False,True,False,False,False,True,False,True,False
3,41,20971.45,0,0,0,1,0,70.42389,192.4705,6286.888744,True,False,False,True,False,False,False,True,True,False,False,False,True
3,46,60537.01,0,0,0,1,1,10.37052,182.4433,1772.190486,True,False,False,False,True,False,False,False,False,False,True,False,False
0,79,8271.97,0,1,0,1,0,45.50676,139.9512,4206.724875,False,False,False,True,False,False,False,False,False,False,False,False,False
9,63,52391.66,0,0,0,0,0,69.53443,179.9794,6178.61031,False,False,True,False,False,False,False,False,True,False,False,False,True
2,83,51380.67,1,0,0,1,1,4.833414,172.4555,673.8697136,False,False,False,True,False,False,False,False,True,False,False,False,False
7,85,99411.44,0,0,0,0,1,7.802142,159.9794,1482.48061,True,False,False,False,False,False,False,True,False,False,True,False,False
1,24,137589.2,0,1,0,0,0,11.04013684,159.983006,1281.961793,True,False,False,False,False,True,False,False,True,False,False,True,False
4,49,26489.38,1,0,1,1,0,69.91537,222.6326,6915.693645,True,False,False,False,False,False,False,True,False,False,True,False,False
1,61,38613.68,0,1,1,0,1,58.77685,194.9768,5210.637512,True,False,False,False,True,False,False,False,True,False,False,True,False
1,80,34784.01,1,0,0,1,1,8.692007,204.961,1041.036664,False,False,False,False,False,True,False,False,True,False,False,True,False
1,22,58006.93,0,1,0,0,1,10.31681,114.9838,1061.819409,False,False,False,False,False,True,True,False,False,True,False,True,False
1,89,98189.95,0,1,1,1,0,26.74209,245.147,3121.880615,False,False,True,False,False,False,False,False,False,False,True,False,False
3,85,28175.21,1,1,0,1,1,70.54943,162.4982,6147.295218,True,False,True,False,False,False,False,False,False,True,False,False,True
0,22,41417.8,0,0,1,1,1,37.86885,187.6094,4108.101249,True,False,False,True,False,False,True,False,False,False,False,False,True
1,21,50275.96,0,0,1,1,1,63.13521,197.6288,5845.877831,False,False,False,False,False,True,False,True,False,True,False,True,False
7,35,49128.48,0,0,0,1,1,4.544027018,147.442069,874.5485738,True,False,False,False,False,False,False,False,True,False,True,False,False
1,37,75451.72,0,1,1,1,1,61.63116,252.624,5652.464417,False,False,True,False,False,False,True,False,True,False,True,False,False
0,71,92399.2,1,0,1,0,0,54.97976,119.9568,5116.164536,False,False,True,False,False,False,False,False,False,False,False,False,False
3,69,50252.79,0,0,0,1,0,3.303030246,182.460772,717.3876564,True,False,False,True,False,False,False,False,True,False,False,False,False
0,58,17116.5,0,1,1,0,0,1.215614,152.4441,776.5788688,False,False,False,False,False,False,False,True,False,False,True,False,False
3,48,23447.42,0,1,0,0,1,70.52235,137.4872,5962.411724,False,False,False,False,True,False,False,False,True,False,False,False,True
3,88,73646.38,0,0,1,0,0,8.000279417,172.440432,1441.176168,True,False,False,False,False,False,False,True,False,False,False,True,False
2,30,10000.11,0,0,0,0,1,61.46682,92.5018,5244.329034,False,False,False,False,False,True,True,False,False,True,False,True,False
2,56,8357.33,0,0,0,1,1,52.62406,147.4713,4663.298678,True,False,False,False,False,True,False,True,False,True,False,True,False
6,22,100257.6,0,0,0,1,0,60.04717,147.4421,5434.193829,True,False,False,True,False,False,False,True,True,False,False,False,True
1,45,24074.11,0,0,0,0,0,20.16597,157.4836,1934.499334,True,False,False,False,False,False,False,True,True,False,False,False,True
3,56,55127.57,0,0,1,0,1,6.580765,149.9447,1288.736573,False,False,False,True,False,False,True,False,False,False,False,False,False
2,27,13257.09,0,1,0,0,1,65.66869,169.9928,5757.017238,True,False,False,False,False,True,False,False,True,False,True,False,False
7,18,47760.0,1,0,0,0,1,69.87869,127.4958,6202.049385,False,False,False,False,False,True,False,False,True,False,True,False,False
1,42,18944.96,0,0,1,0,1,6.183692,172.4579,981.2775952,True,False,False,False,False,False,False,False,True,False,True,False,False
4,44,7966.08,1,1,0,0,1,1.929621761,107.481989,789.5226439,False,False,False,False,False,True,True,False,False,False,False,False,False
0,70,12458.49,1,0,1,1,0,59.48026,202.65,5881.867947,True,False,False,True,False,False,False,False,False,False,True,False,False
2,30,13422.08,0,0,0,1,1,54.64972,149.9378,5350.055146,True,False,True,False,False,False,False,False,False,False,False,False,True
4,76,15164.29,1,1,0,1,1,7.606099,152.4884,1072.186545,True,False,False,True,False,False,False,True,False,True,False,False,True
1,77,32149.05,0,0,0,1,1,4.905988692,192.470522,738.8929143,True,False,False,False,False,True,True,False,True,False,False,True,False
1,89,16990.72,1,1,1,1,1,32.73358,257.6549,3343.612596,True,False,False,False,False,False,False,False,True,False,False,True,False
0,36,30140.83,1,0,1,0,0,66.52549,174.9755,5942.591122,False,False,False,False,False,False,True,False,True,False,False,True,False
0,41,26098.7,1,1,0,1,0,71.89521,129.9926,6237.521195,True,False,False,False,False,True,False,True,False,True,False,False,True
3,72,77544.22,0,1,1,1,1,63.30988,200.1185,6125.429918,True,False,False,False,False,False,True,False,False,False,False,False,True
3,75,5025.12,0,0,1,0,0,10.98445,159.9642,1267.767102,False,False,False,True,False,False,False,False,False,True,False,False,True
4,45,16073.46,0,0,0,0,1,8.699764172,157.483594,1087.336893,True,False,True,False,False,False,False,False,True,False,False,False,False
7,66,47296.5,1,0,1,0,0,47.40118,142.4993,4539.773339,True,False,False,False,False,False,False,False,False,True,False,True,False
8,63,80733.05,1,0,1,0,1,11.96395,139.9568,1497.60783,True,False,True,False,False,False,False,False,True,False,False,False,False
1,65,42200.42,0,0,0,0,0,42.04904,147.4564,4002.030513,False,False,False,True,False,False,False,False,False,False,False,False,True
2,56,55160.57,1,0,1,0,1,5.110208414,172.462354,760.1061976,False,True,False,False,False,False,False,True,True,False,False,False,False
1,87,100352.4,0,1,0,0,1,58.66502,114.9838,4810.255665,False,False,True,False,False,False,False,False,False,True,False,True,False
9,39,36072.22,0,1,1,1,1,66.82161,222.6609,6471.718103,True,False,True,False,False,False,False,False,False,True,False,False,True
1,62,17386.0,1,0,0,1,1,1.229945,204.961,570.9128348,True,False,True,False,False,False,True,False,True,False,False,False,False
3,89,54862.38,0,0,1,0,1,2.886437,159.9349,486.381294,False,False,False,True,False,False,True,False,True,False,False,False,False
2,22,27464.49,0,1,0,1,1,57.36372,159.9512,5095.502574,True,False,False,True,False,False,False,False,True,False,False,False,True
3,50,13827.11,1,0,0,1,0,63.43312,152.5022,5781.814396,True,False,False,False,False,False,True,False,False,True,False,True,False
4,24,22431.45,1,1,0,0,1,65.91841,142.5007,6277.33482,False,False,False,False,True,False,False,False,False,False,True,False,False
0,58,38871.97,0,1,1,0,1,29.68889421,149.97755,2674.084451,False,False,False,False,False,False,False,False,False,True,False,False,False
7,27,20750.19,0,1,1,1,1,46.23456,220.1185,4583.497674,True,False,False,False,False,False,False,False,True,False,False,True,False
1,34,48598.8,0,0,0,1,0,46.07603,149.9845,4275.297726,True,False,True,False,False,False,False,False,False,True,False,True,False
1,60,59560.13,0,1,1,1,0,8.970035,245.147,1760.757293,False,False,False,False,False,True,True,False,False,False,False,True,False
2,58,10423.75,1,1,0,0,1,9.660361769,129.977753,1491.768656,True,False,False,False,False,True,True,False,False,False,False,False,True
0,43,64936.87,1,0,0,0,0,61.0537,94.97283,5509.83864,False,False,False,False,True,False,False,True,False,False,False,True,False
10,78,33298.78,1,0,0,1,1,66.12623,129.9598,6360.531849,True,False,False,False,True,False,False,False,False,False,False,True,False
3,44,74915.44,0,0,1,1,1,10.50826,242.6573,1724.050425,True,False,False,False,False,False,False,False,False,True,False,False,False
1,77,65565.99,0,0,0,0,0,47.45044,159.9794,4486.582949,False,True,False,False,True,False,False,False,False,False,True,False,False
